participant,vis,rdirection,sign,visandsign,rbase,approach,jnd
hrqiqzo7,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,above,0.34
hs7sn7ma,stackedline,negative,-1,stackedlinenegative,0.4,above,0.524583333
hs7sn7ma,stackedline,negative,-1,stackedlinenegative,0.4,below,0.393333333
hs7sn7ma,stackedline,negative,-1,stackedlinenegative,0.7,above,0.078333333
hs7sn7ma,stackedline,negative,-1,stackedlinenegative,0.7,below,0.18
hsjffvms,radar,positive,1,radarpositive,0.3,below,0.555
hsjffvms,radar,positive,1,radarpositive,0.3,above,0.411666667
hsjffvms,radar,positive,1,radarpositive,0.6,above,0.341666667
hsjffvms,radar,positive,1,radarpositive,0.6,below,0.433333333
hskjy9ux,radar,negative,-1,radarnegative,0.5,below,0.66
hskjy9ux,radar,negative,-1,radarnegative,0.8,below,0.758333333
hskjy9ux,radar,negative,-1,radarnegative,0.5,above,0.484583333
hskjy9ux,radar,negative,-1,radarnegative,0.8,above,0.189583333
hs4xip8y,stackedbar,positive,1,stackedbarpositive,0.6,below,0.421666667
hs4xip8y,stackedbar,positive,1,stackedbarpositive,0.6,above,0.37875
hs4xip8y,stackedbar,positive,1,stackedbarpositive,0.3,below,0.418333333
hs4xip8y,stackedbar,positive,1,stackedbarpositive,0.3,above,0.301666667
hsj6x1ka,stackedarea,positive,1,stackedareapositive,0.6,above,0.364166667
hsj6x1ka,stackedarea,positive,1,stackedareapositive,0.3,above,0.535
hsj6x1ka,stackedarea,positive,1,stackedareapositive,0.6,below,0.648333333
hsj6x1ka,stackedarea,positive,1,stackedareapositive,0.3,below,0.133333333
hsjf1str,radar,positive,1,radarpositive,0.6,below,0.186666667
hsjf1str,radar,positive,1,radarpositive,0.6,above,0.195
hsjf1str,radar,positive,1,radarpositive,0.3,below,0.333333333
hsjf1str,radar,positive,1,radarpositive,0.3,above,0.226666667
hscf1hdy,line,negative,-1,linenegative,0.8,above,0.135
hscf1hdy,line,negative,-1,linenegative,0.5,below,0.451666667
hscf1hdy,line,negative,-1,linenegative,0.5,above,0.34
hscf1hdy,line,negative,-1,linenegative,0.8,below,0.09
hsj63d77,stackedarea,positive,1,stackedareapositive,0.3,above,0.366666667
hsj63d77,stackedarea,positive,1,stackedareapositive,0.3,below,0.363333333
hsj63d77,stackedarea,positive,1,stackedareapositive,0.6,below,0.331666667
hsj63d77,stackedarea,positive,1,stackedareapositive,0.6,above,0.338333333
hskzysw7,donut,positive,1,donutpositive,0.4,above,0.498333333
hskzysw7,donut,positive,1,donutpositive,0.7,below,0.506666667
hskzysw7,donut,positive,1,donutpositive,0.7,above,0.19
hskzysw7,donut,positive,1,donutpositive,0.4,below,0.203333333
hs2i6gm6,line,positive,1,linepositive,0.6,above,0.188333333
hs2i6gm6,line,positive,1,linepositive,0.3,above,0.3
hs2i6gm6,line,positive,1,linepositive,0.3,below,0.578333333
hs2i6gm6,line,positive,1,linepositive,0.6,below,0.555
hs6eqogr,stackedbar,negative,-1,stackedbarnegative,0.7,below,0.098333333
hs6eqogr,stackedbar,negative,-1,stackedbarnegative,0.7,above,0.106666667
hs6eqogr,stackedbar,negative,-1,stackedbarnegative,0.4,below,0.171666667
hs6eqogr,stackedbar,negative,-1,stackedbarnegative,0.4,above,0.451666667
hs1tnpnb,line,positive,1,linepositive,0.5,above,0.248333333
hs1tnpnb,line,positive,1,linepositive,0.8,below,0.433333333
hs1tnpnb,line,positive,1,linepositive,0.5,below,0.34
hs1tnpnb,line,positive,1,linepositive,0.8,above,0.09
hsjjxx5n,radar,positive,1,radarpositive,0.5,below,0.348333333
hsjjxx5n,radar,positive,1,radarpositive,0.8,above,0.126666667
hsjjxx5n,radar,positive,1,radarpositive,0.5,above,0.325
hsjjxx5n,radar,positive,1,radarpositive,0.8,below,0.476666667
hskxs97b,donut,positive,1,donutpositive,0.4,above,0.526666667
hskxs97b,donut,positive,1,donutpositive,0.7,below,0.456666667
hskxs97b,donut,positive,1,donutpositive,0.7,above,0.240416667
hskxs97b,donut,positive,1,donutpositive,0.4,below,0.18
hsyp4i06,ordered_line,negative,-1,ordered_linenegative,0.6,below,0.068333333
hsyp4i06,ordered_line,negative,-1,ordered_linenegative,0.3,below,0.125
hsyp4i06,ordered_line,negative,-1,ordered_linenegative,0.6,above,0.093333333
hsyp4i06,ordered_line,negative,-1,ordered_linenegative,0.3,above,0.0375
hrp87q2o,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,above,0.253333333
hrp87q2o,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,above,0.396666667
hrp87q2o,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,below,0.21
hrp87q2o,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,below,0.193333333
hskdk029,radar,negative,-1,radarnegative,0.3,below,0.418333333
hskdk029,radar,negative,-1,radarnegative,0.3,above,0.578333333
hskdk029,radar,negative,-1,radarnegative,0.6,above,0.24
hskdk029,radar,negative,-1,radarnegative,0.6,below,0.415
hskbtd9a,radar,negative,-1,radarnegative,0.3,above,0.634583333
hskbtd9a,radar,negative,-1,radarnegative,0.6,below,0.556666667
hskbtd9a,radar,negative,-1,radarnegative,0.6,above,0.392083333
hskbtd9a,radar,negative,-1,radarnegative,0.3,below,0.435
hrp9sx7s,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,above,0.273333333
hrp9sx7s,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,above,0.168333333
hrp9sx7s,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,below,0.27125
hrp9sx7s,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,below,0.125
hsc6l2oy,stackedarea,negative,-1,stackedareanegative,0.8,below,0.336666667
hsc6l2oy,stackedarea,negative,-1,stackedareanegative,0.8,above,0.052083333
hsc6l2oy,stackedarea,negative,-1,stackedareanegative,0.5,above,0.083333333
hsc6l2oy,stackedarea,negative,-1,stackedareanegative,0.5,below,0.203333333
hshn9ci7,stackedline,positive,1,stackedlinepositive,0.8,below,0.29
hshn9ci7,stackedline,positive,1,stackedlinepositive,0.5,below,0.315
hshn9ci7,stackedline,positive,1,stackedlinepositive,0.5,above,0.208333333
hshn9ci7,stackedline,positive,1,stackedlinepositive,0.8,above,0.180416667
hs58g523,stackedbar,positive,1,stackedbarpositive,0.5,above,0.265
hs58g523,stackedbar,positive,1,stackedbarpositive,0.8,below,0.213333333
hs58g523,stackedbar,positive,1,stackedbarpositive,0.5,below,0.37
hs58g523,stackedbar,positive,1,stackedbarpositive,0.8,above,0.180833333
hrinj4in,scatterplot,positive,1,scatterplotpositive,0.3,above,0.091666667
hrinj4in,scatterplot,positive,1,scatterplotpositive,0.3,below,0.071666667
hrinj4in,scatterplot,positive,1,scatterplotpositive,0.6,below,0.06
hrinj4in,scatterplot,positive,1,scatterplotpositive,0.6,above,0.037916667
hrqf7pyl,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.3,below,0.07
hrqf7pyl,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.6,below,0.051666667
hrqf7pyl,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.6,above,0.091666667
hrqf7pyl,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.3,above,0.076666667
hsmjs8hu,donut,positive,1,donutpositive,0.4,below,0.826666667
hsmjs8hu,donut,positive,1,donutpositive,0.7,below,0.528333333
hsmjs8hu,donut,positive,1,donutpositive,0.7,above,0.280833333
hsmjs8hu,donut,positive,1,donutpositive,0.4,above,0.466666667
hscd9ybn,line,negative,-1,linenegative,0.7,above,0.266666667
hscd9ybn,line,negative,-1,linenegative,0.4,below,0.46
hscd9ybn,line,negative,-1,linenegative,0.7,below,0.165
hscd9ybn,line,negative,-1,linenegative,0.4,above,0.301666667
hrjqdrzu,scatterplot,negative,-1,scatterplotnegative,0.6,below,0.066666667
hrjqdrzu,scatterplot,negative,-1,scatterplotnegative,0.3,below,0.078333333
hrjqdrzu,scatterplot,negative,-1,scatterplotnegative,0.6,above,0.06
hrjqdrzu,scatterplot,negative,-1,scatterplotnegative,0.3,above,0.115
hscdegne,line,negative,-1,linenegative,0.4,below,0.391666667
hscdegne,line,negative,-1,linenegative,0.7,below,0.685
hscdegne,line,negative,-1,linenegative,0.7,above,0.26
hscdegne,line,negative,-1,linenegative,0.4,above,0.238333333
hskqwjug,donut,negative,-1,donutnegative,0.4,below,0.346666667
hskqwjug,donut,negative,-1,donutnegative,0.7,below,0.211666667
hskqwjug,donut,negative,-1,donutnegative,0.4,above,0.123333333
hskqwjug,donut,negative,-1,donutnegative,0.7,above,0.126666667
hrpglsmn,parallelCoordinates,positive,1,parallelCoordinatespositive,0.5,above,0.21
hrpglsmn,parallelCoordinates,positive,1,parallelCoordinatespositive,0.8,below,0.228333333
hrpglsmn,parallelCoordinates,positive,1,parallelCoordinatespositive,0.8,above,0.123333333
hrpglsmn,parallelCoordinates,positive,1,parallelCoordinatespositive,0.5,below,0.433333333
hscf1jw2,line,negative,-1,linenegative,0.5,below,0.443333333
hscf1jw2,line,negative,-1,linenegative,0.8,below,0.605
hscf1jw2,line,negative,-1,linenegative,0.5,above,0.486666667
hscf1jw2,line,negative,-1,linenegative,0.8,above,0.190833333
hsjch96a,stackedarea,positive,1,stackedareapositive,0.5,above,0.476666667
hsjch96a,stackedarea,positive,1,stackedareapositive,0.8,below,0.426666667
hsjch96a,stackedarea,positive,1,stackedareapositive,0.5,below,0.516666667
hsjch96a,stackedarea,positive,1,stackedareapositive,0.8,above,0.18875
hskxmvea,donut,positive,1,donutpositive,0.7,below,0.058333333
hskxmvea,donut,positive,1,donutpositive,0.4,above,0.51625
hskxmvea,donut,positive,1,donutpositive,0.7,above,0.16
hskxmvea,donut,positive,1,donutpositive,0.4,below,0.33
hs4whejj,stackedbar,positive,1,stackedbarpositive,0.6,above,0.288333333
hs4whejj,stackedbar,positive,1,stackedbarpositive,0.6,below,0.683333333
hs4whejj,stackedbar,positive,1,stackedbarpositive,0.3,below,0.13
hs4whejj,stackedbar,positive,1,stackedbarpositive,0.3,above,0.293333333
hrp9nrem,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,above,0.451666667
hrp9nrem,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,above,0.265
hrp9nrem,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,below,0.2825
hrp9nrem,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,below,0.071666667
hs2i55mn,line,positive,1,linepositive,0.3,above,0.39
hs2i55mn,line,positive,1,linepositive,0.3,below,0.428333333
hs2i55mn,line,positive,1,linepositive,0.6,above,0.236666667
hs2i55mn,line,positive,1,linepositive,0.6,below,0.276666667
hsi4au8a,stackedline,positive,1,stackedlinepositive,0.3,above,0.351666667
hsi4au8a,stackedline,positive,1,stackedlinepositive,0.6,above,0.340833333
hsi4au8a,stackedline,positive,1,stackedlinepositive,0.6,below,0.376666667
hsi4au8a,stackedline,positive,1,stackedlinepositive,0.3,below,0.265
hrindpmg,scatterplot,positive,1,scatterplotpositive,0.6,below,0.02375
hrindpmg,scatterplot,positive,1,scatterplotpositive,0.3,below,0.133333333
hrindpmg,scatterplot,positive,1,scatterplotpositive,0.3,above,0.111666667
hrindpmg,scatterplot,positive,1,scatterplotpositive,0.6,above,0.068333333
hskkctgt,radar,negative,-1,radarnegative,0.5,below,0.45
hskkctgt,radar,negative,-1,radarnegative,0.8,below,0.681666667
hskkctgt,radar,negative,-1,radarnegative,0.8,above,0.186666667
hskkctgt,radar,negative,-1,radarnegative,0.5,above,0.398333333
hrsk78ws,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.7,below,0.04
hrsk78ws,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.4,above,0.113333333
hrsk78ws,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.7,above,0.066666667
hrsk78ws,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.4,below,0.165
hskty73b,donut,negative,-1,donutnegative,0.5,above,0.121666667
hskty73b,donut,negative,-1,donutnegative,0.5,below,0.183333333
hskty73b,donut,negative,-1,donutnegative,0.8,above,0.073333333
hskty73b,donut,negative,-1,donutnegative,0.8,below,0.068333333
hsbyxvbc,stackedarea,negative,-1,stackedareanegative,0.3,above,0.15
hsbyxvbc,stackedarea,negative,-1,stackedareanegative,0.3,below,0.181666667
hsbyxvbc,stackedarea,negative,-1,stackedareanegative,0.6,below,0.185
hsbyxvbc,stackedarea,negative,-1,stackedareanegative,0.6,above,0.138333333
hsi6gz7y,stackedline,positive,1,stackedlinepositive,0.7,above,0.228333333
hsi6gz7y,stackedline,positive,1,stackedlinepositive,0.4,above,0.471666667
hsi6gz7y,stackedline,positive,1,stackedlinepositive,0.4,below,0.41
hsi6gz7y,stackedline,positive,1,stackedlinepositive,0.7,below,0.208333333
hscdg8iw,line,negative,-1,linenegative,0.7,below,0.486666667
hscdg8iw,line,negative,-1,linenegative,0.4,above,0.471666667
hscdg8iw,line,negative,-1,linenegative,0.4,below,0.556666667
hscdg8iw,line,negative,-1,linenegative,0.7,above,0.289166667
hs6ivp2h,stackedbar,negative,-1,stackedbarnegative,0.4,above,0.251666667
hs6ivp2h,stackedbar,negative,-1,stackedbarnegative,0.7,above,0.105
hs6ivp2h,stackedbar,negative,-1,stackedbarnegative,0.4,below,0.323333333
hs6ivp2h,stackedbar,negative,-1,stackedbarnegative,0.7,below,0.19
hs1wnln0,line,positive,1,linepositive,0.7,above,0.131666667
hs1wnln0,line,positive,1,linepositive,0.7,below,0.311666667
hs1wnln0,line,positive,1,linepositive,0.4,below,0.503333333
hs1wnln0,line,positive,1,linepositive,0.4,above,0.205
hsxu5cah,ordered_line,positive,1,ordered_linepositive,0.6,below,0.161666667
hsxu5cah,ordered_line,positive,1,ordered_linepositive,0.6,above,0.066666667
hsxu5cah,ordered_line,positive,1,ordered_linepositive,0.3,above,0.1
hsxu5cah,ordered_line,positive,1,ordered_linepositive,0.3,below,0.06
hs6h71m0,stackedbar,negative,-1,stackedbarnegative,0.8,below,0.436666667
hs6h71m0,stackedbar,negative,-1,stackedbarnegative,0.5,below,0.125
hs6h71m0,stackedbar,negative,-1,stackedbarnegative,0.8,above,0.0575
hs6h71m0,stackedbar,negative,-1,stackedbarnegative,0.5,above,0.11
hskwi4a2,donut,positive,1,donutpositive,0.6,below,0.593333333
hskwi4a2,donut,positive,1,donutpositive,0.3,below,0.338333333
hskwi4a2,donut,positive,1,donutpositive,0.6,above,0.299583333
hskwi4a2,donut,positive,1,donutpositive,0.3,above,0.303333333
hs7j48og,stackedline,negative,-1,stackedlinenegative,0.6,below,0.43
hs7j48og,stackedline,negative,-1,stackedlinenegative,0.3,below,0.328333333
hs7j48og,stackedline,negative,-1,stackedlinenegative,0.3,above,0.51125
hs7j48og,stackedline,negative,-1,stackedlinenegative,0.6,above,0.231666667
hsc3tp1v,stackedarea,negative,-1,stackedareanegative,0.7,below,0.163333333
hsc3tp1v,stackedarea,negative,-1,stackedareanegative,0.4,above,0.281666667
hsc3tp1v,stackedarea,negative,-1,stackedareanegative,0.7,above,0.196666667
hsc3tp1v,stackedarea,negative,-1,stackedareanegative,0.4,below,0.123333333
hs7s40vp,stackedline,negative,-1,stackedlinenegative,0.7,below,0.056666667
hs7s40vp,stackedline,negative,-1,stackedlinenegative,0.7,above,0.095
hs7s40vp,stackedline,negative,-1,stackedlinenegative,0.4,below,0.215
hs7s40vp,stackedline,negative,-1,stackedlinenegative,0.4,above,0.133333333
hs6chkg1,stackedbar,negative,-1,stackedbarnegative,0.7,below,0.2
hs6chkg1,stackedbar,negative,-1,stackedbarnegative,0.7,above,0.076666667
hs6chkg1,stackedbar,negative,-1,stackedbarnegative,0.4,below,0.083333333
hs6chkg1,stackedbar,negative,-1,stackedbarnegative,0.4,above,0.18
hsc3t5d8,stackedarea,negative,-1,stackedareanegative,0.7,below,0.171666667
hsc3t5d8,stackedarea,negative,-1,stackedareanegative,0.4,below,0.21
hsc3t5d8,stackedarea,negative,-1,stackedareanegative,0.7,above,0.131666667
hsc3t5d8,stackedarea,negative,-1,stackedareanegative,0.4,above,0.141666667
hskfcm90,radar,negative,-1,radarnegative,0.7,below,0.535
hskfcm90,radar,negative,-1,radarnegative,0.7,above,0.236666667
hskfcm90,radar,negative,-1,radarnegative,0.4,below,0.573333333
hskfcm90,radar,negative,-1,radarnegative,0.4,above,0.445
hs1xey09,line,positive,1,linepositive,0.7,below,0.571666667
hs1xey09,line,positive,1,linepositive,0.7,above,0.2625
hs1xey09,line,positive,1,linepositive,0.4,above,0.435
hs1xey09,line,positive,1,linepositive,0.4,below,0.68
hs6glsxw,stackedbar,negative,-1,stackedbarnegative,0.8,below,0.101666667
hs6glsxw,stackedbar,negative,-1,stackedbarnegative,0.5,below,0.221666667
hs6glsxw,stackedbar,negative,-1,stackedbarnegative,0.5,above,0.108333333
hs6glsxw,stackedbar,negative,-1,stackedbarnegative,0.8,above,0.063333333
hsytail4,ordered_line,negative,-1,ordered_linenegative,0.4,below,0.075
hsytail4,ordered_line,negative,-1,ordered_linenegative,0.4,above,0.105
hsytail4,ordered_line,negative,-1,ordered_linenegative,0.7,above,0.088333333
hsytail4,ordered_line,negative,-1,ordered_linenegative,0.7,below,0.066666667
hsyp8wiz,ordered_line,negative,-1,ordered_linenegative,0.3,below,0.336666667
hsyp8wiz,ordered_line,negative,-1,ordered_linenegative,0.6,below,0.23
hsyp8wiz,ordered_line,negative,-1,ordered_linenegative,0.6,above,0.108333333
hsyp8wiz,ordered_line,negative,-1,ordered_linenegative,0.3,above,0.231666667
hrqioxvg,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,below,0.195
hrqioxvg,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,above,0.085
hrqioxvg,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.8,below,0.076666667
hrqioxvg,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.5,above,0.19
hskv8zam,donut,positive,1,donutpositive,0.3,below,0.508333333
hskv8zam,donut,positive,1,donutpositive,0.6,above,0.385833333
hskv8zam,donut,positive,1,donutpositive,0.6,below,0.563333333
hskv8zam,donut,positive,1,donutpositive,0.3,above,0.306666667
hsl1sz83,donut,positive,1,donutpositive,0.5,below,0.488333333
hsl1sz83,donut,positive,1,donutpositive,0.5,above,0.4775
hsl1sz83,donut,positive,1,donutpositive,0.8,above,0.185
hsl1sz83,donut,positive,1,donutpositive,0.8,below,0.693333333
hsjepwk8,radar,positive,1,radarpositive,0.6,below,0.035833333
hsjepwk8,radar,positive,1,radarpositive,0.3,below,0.378333333
hsjepwk8,radar,positive,1,radarpositive,0.3,above,0.223333333
hsjepwk8,radar,positive,1,radarpositive,0.6,above,0.196666667
hs1sumsd,line,positive,1,linepositive,0.8,above,0.065
hs1sumsd,line,positive,1,linepositive,0.8,below,0.106666667
hs1sumsd,line,positive,1,linepositive,0.5,below,0.286666667
hs1sumsd,line,positive,1,linepositive,0.5,above,0.148333333
hsi42vpd,stackedline,positive,1,stackedlinepositive,0.3,above,0.47
hsi42vpd,stackedline,positive,1,stackedlinepositive,0.3,below,0.228333333
hsi42vpd,stackedline,positive,1,stackedlinepositive,0.6,below,0.123333333
hsi42vpd,stackedline,positive,1,stackedlinepositive,0.6,above,0.096666667
hs4yo4u9,stackedbar,positive,1,stackedbarpositive,0.6,above,0.32875
hs4yo4u9,stackedbar,positive,1,stackedbarpositive,0.6,below,0.405
hs4yo4u9,stackedbar,positive,1,stackedbarpositive,0.3,below,0.515
hs4yo4u9,stackedbar,positive,1,stackedbarpositive,0.3,above,0.393333333
hsytded5,ordered_line,negative,-1,ordered_linenegative,0.4,below,0.436666667
hsytded5,ordered_line,negative,-1,ordered_linenegative,0.7,above,0.135
hsytded5,ordered_line,negative,-1,ordered_linenegative,0.4,above,0.26
hsytded5,ordered_line,negative,-1,ordered_linenegative,0.7,below,0.353333333
hsb92dcp,scatterplot,negative,-1,scatterplotnegative,0.5,above,0.09
hsb92dcp,scatterplot,negative,-1,scatterplotnegative,0.7,below,0.045
hsb92dcp,scatterplot,negative,-1,scatterplotnegative,0.5,below,0.09
hsb92dcp,scatterplot,negative,-1,scatterplotnegative,0.7,above,0.025833333
hrsk14c9,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.7,above,0.059583333
hrsk14c9,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.7,below,0.065
hrsk14c9,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.4,below,0.135
hrsk14c9,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.4,above,0.061666667
hs7t6klj,stackedline,negative,-1,stackedlinenegative,0.7,below,0.363333333
hs7t6klj,stackedline,negative,-1,stackedlinenegative,0.4,above,0.530416667
hs7t6klj,stackedline,negative,-1,stackedlinenegative,0.7,above,0.113333333
